	sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	resolved	target_skipped	spill_skipped
1350	104	3	204	0	his	False	-3	41	208	208	208	208	116	116	116	116	-3	his	False	P	False	3	0	1	0	0
1353	106	3	108	0	his	False	-3	1	164	212	212	212	124	124	124	124	-3	his	False	P	False	3	0	1	0	0
1354	106	3	154	0	his	False	-3	2	164	164	164	164	116	116	116	116	-3	his	False	P	False	3	0	1	0	0
1355	106	3	177	0	his	False	-3	3	132	248	248	248	180	180	180	180	-3	his	False	P	False	3	0	1	0	0
1357	106	3	108	0	his	False	-3	5	216	216	216	904	204	204	204	204	-3	his	False	P	False	3	0	1	0	0
1358	106	3	127	0	his	False	-3	6	124	124	124	124	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1359	106	3	16	0	his	False	-3	7	116	116	116	116	124	124	124	124	-3	his	False	P	False	3	0	1	0	0
1360	106	3	113	0	his	False	-3	8	224	224	224	224	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1362	106	3	187	0	his	False	-3	11	164	164	164	164	148	148	148	148	-3	his	False	P	False	3	0	1	0	0
1364	106	3	196	0	his	False	-3	13	184	184	184	184	128	128	128	128	-3	his	False	P	False	3	0	1	0	0
1367	106	3	16	0	his	False	-3	16	188	188	188	188	148	148	148	148	-3	his	False	P	False	3	0	1	0	0
1370	106	3	2	0	his	False	-3	19	200	200	200	200	104	104	104	104	-3	his	False	P	False	3	0	1	0	0
1371	106	3	196	0	his	False	-3	20	136	136	136	136	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1372	106	3	179	0	his	False	-3	21	128	128	128	128	128	128	128	128	-3	his	False	P	False	3	0	1	0	0
1374	106	3	52	0	his	False	-3	23	176	176	176	176	268	268	268	268	-3	his	False	P	False	3	0	1	0	0
1375	106	3	137	0	his	False	-3	24	128	128	128	128	112	112	112	112	-3	his	False	P	False	3	0	1	0	0
1376	106	3	129	0	his	False	-3	25	264	264	264	828	192	316	316	316	-3	his	False	P	False	3	0	1	0	0
1377	106	3	146	0	his	False	-3	27	232	232	232	232	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1378	106	3	20	0	his	False	-3	28	120	228	228	228	192	704	704	704	-3	his	False	P	False	3	0	1	0	0
1380	106	3	2	0	his	False	-3	30	248	248	248	248	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1382	106	3	133	0	his	False	-3	32	244	244	244	244	228	228	228	228	-3	his	False	P	False	3	0	1	0	0
1393	106	3	85	0	his	False	-3	43	224	224	224	224	104	104	104	104	-3	his	False	P	False	3	0	1	0	0
1394	107	8	94	0	her	True	-7	1	148	148	148	148	220	508	508	508	-7	her	False	O	False	3	2	1	0	0
1395	107	8	104	0	her	True	-7	2	156	156	156	156	172	172	172	548	-7	her	False	O	False	3	2	1	0	0
1396	107	8	94	0	her	True	-7	3	232	444	444	444	116	196	196	196	-7	her	False	O	False	3	2	1	0	0
1397	107	8	6	0	her	True	-7	4	172	172	172	172	92	92	92	768	-7	her	False	O	False	3	2	1	0	0
1398	107	8	172	0	her	True	-7	5	380	380	380	660	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1399	107	8	123	0	her	True	-7	6	168	168	168	168	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1400	107	8	115	0	her	True	-7	7	180	180	352	588	312	312	448	1076	-7	her	False	O	False	3	2	1	0	0
1401	107	8	71	0	her	True	-7	8	192	192	192	192	140	140	140	400	-7	her	False	O	False	3	2	1	0	0
1402	107	8	183	0	her	True	-7	10	232	232	232	232	316	316	316	1128	-7	her	False	O	False	3	2	1	0	0
1403	107	8	154	0	her	True	-7	11	292	292	292	292	248	444	444	444	-7	her	False	O	False	3	2	1	0	0
1404	107	8	196	0	her	True	-7	12	348	348	348	832	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1405	107	8	84	0	her	True	-7	13	476	560	560	560	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1406	107	8	193	0	her	True	-7	14	220	220	392	596	348	348	348	348	-7	her	False	O	False	3	2	1	0	0
1407	107	8	199	0	her	True	-7	15	240	240	360	632	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1408	107	8	189	0	her	True	-7	16	200	484	484	484	456	456	612	1204	-7	her	False	O	False	3	2	1	0	0
1409	107	8	109	0	her	True	-7	17	404	404	516	596	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1410	107	8	109	0	her	True	-7	18	216	216	296	432	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1411	107	8	120	0	her	True	-7	19	120	120	120	120	312	312	312	1240	-7	her	False	O	False	3	2	1	0	0
1414	107	8	3	0	her	True	-7	22	264	264	704	1964	160	364	364	364	-7	her	False	O	False	3	2	1	0	0
1415	107	8	128	0	her	True	-7	23	172	172	172	172	468	468	468	752	-7	her	False	O	False	3	2	1	0	0
1416	107	8	17	0	her	True	-7	24	304	304	304	864	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1417	107	8	64	0	her	True	-7	25	168	168	168	168	212	212	400	508	-7	her	False	O	False	3	2	1	0	0
1418	107	8	17	0	her	True	-7	27	296	296	296	296	192	192	192	192	-7	her	False	O	False	3	2	1	0	0
1419	107	8	117	0	her	True	-7	28	232	368	368	368	100	100	100	100	-7	her	False	O	False	3	2	1	0	0
1420	107	8	151	0	her	True	-7	29	216	216	216	216	236	236	236	236	-7	her	False	O	False	3	2	1	0	0
1421	107	8	142	0	her	True	-7	30	196	196	196	676	232	232	444	636	-7	her	False	O	False	3	2	1	0	0
1423	107	8	104	0	her	True	-7	32	164	164	164	164	212	212	212	212	-7	her	False	O	False	3	2	1	0	0
1424	107	8	96	0	her	True	-7	33	272	272	272	272	188	188	188	1144	-7	her	False	O	False	3	2	1	0	0
1426	107	8	116	0	her	True	-7	35	148	148	148	148	164	164	164	164	-7	her	False	O	False	3	2	1	0	0
1427	107	8	194	0	her	True	-7	36	220	220	1128	1540	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1428	107	8	52	0	her	True	-7	37	140	140	556	1384	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1429	107	8	12	0	her	True	-7	38	220	220	220	220	124	124	124	124	-7	her	False	O	False	3	2	1	0	0
1430	107	8	54	0	her	True	-7	39	336	540	540	692	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1432	107	8	13	0	her	True	-7	41	220	220	220	220	108	280	280	280	-7	her	False	O	False	3	2	1	0	0
1433	107	8	179	0	her	True	-7	42	168	168	168	312	0	0	0	0	-7	her	False	O	False	3	2	1	0	1
1434	107	8	27	0	her	True	-7	43	260	556	556	556	172	172	172	172	-7	her	False	O	False	3	2	1	0	0
1524	113	8	51	0	his	True	-7	7	164	164	164	164	0	0	0	0	-7	his	False	P	False	3	1	1	0	1
1525	113	8	181	0	his	True	-7	8	200	200	200	200	200	200	404	1712	-7	his	False	P	False	3	1	1	0	0
1527	113	8	23	0	his	True	-7	11	136	136	136	136	236	544	544	544	-7	his	False	P	False	3	1	1	0	0
1529	113	8	77	0	his	True	-7	13	240	240	240	240	0	0	0	0	-7	his	False	P	False	3	1	1	0	1
1532	113	8	68	0	his	True	-7	16	180	180	180	180	256	396	396	396	-7	his	False	P	False	3	1	1	0	0
1536	113	8	201	0	his	True	-7	20	164	164	164	164	0	0	0	0	-7	his	False	P	False	3	1	1	0	1
1537	113	8	155	0	his	True	-7	21	180	180	180	180	416	416	416	416	-7	his	False	P	False	3	1	1	0	0
1546	113	8	54	0	his	True	-7	31	132	132	132	132	0	0	0	0	-7	his	False	P	False	3	1	1	0	1
1548	113	8	28	0	his	True	-7	33	168	168	168	168	160	160	160	160	-7	his	False	P	False	3	1	1	0	0
1549	113	8	117	0	his	True	-7	34	140	140	140	140	304	304	304	304	-7	his	False	P	False	3	1	1	0	0
1551	113	8	121	0	his	True	-7	36	172	172	172	172	0	0	0	0	-7	his	False	P	False	3	1	1	0	1
1556	113	8	32	0	his	True	-7	41	176	176	176	176	248	248	248	248	-7	his	False	P	False	3	1	1	0	0
1557	113	8	174	0	his	True	-7	42	264	264	264	264	268	268	268	528	-7	his	False	P	False	3	1	1	0	0
1559	114	6	79	0	him	True	-5	1	236	236	236	236	360	360	360	360	-5	him	False	O	False	3	1	1	0	0
1560	114	6	24	0	him	True	-5	2	92	92	92	92	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1561	114	6	127	0	him	True	-5	3	284	284	284	284	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1562	114	6	74	0	him	True	-5	4	140	140	140	140	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1563	114	6	121	0	him	True	-5	5	424	424	424	424	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1565	114	6	52	0	him	True	-5	7	244	244	244	244	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1567	114	6	48	0	him	True	-5	10	160	160	160	160	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1568	114	6	121	0	him	True	-5	11	228	228	228	228	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1570	114	6	161	0	him	True	-5	13	160	160	160	160	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1572	114	6	127	0	him	True	-5	15	292	292	292	584	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1573	114	6	135	0	him	True	-5	16	208	348	348	348	172	172	172	172	-5	him	False	O	False	3	1	1	0	0
1576	114	6	12	0	him	True	-5	19	120	120	120	120	208	208	208	208	-5	him	False	O	False	3	1	1	0	0
1577	114	6	147	0	him	True	-5	20	76	76	76	324	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1579	114	6	132	0	him	True	-5	22	200	200	200	200	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1580	114	6	205	0	him	True	-5	23	220	220	220	220	232	232	232	232	-5	him	False	O	False	3	1	1	0	0
1581	114	6	147	0	him	True	-5	24	312	312	312	312	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1583	114	6	67	0	him	True	-5	27	240	240	240	548	304	304	304	304	-5	him	False	O	False	3	1	1	0	0
1584	114	6	170	0	him	True	-5	28	268	268	268	268	136	136	136	136	-5	him	False	O	False	3	1	1	0	0
1586	114	6	170	0	him	True	-5	30	320	320	320	320	256	256	256	256	-5	him	False	O	False	3	1	1	0	0
1587	114	6	150	0	him	True	-5	31	164	164	164	164	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1588	114	6	135	0	him	True	-5	32	300	300	300	300	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1589	114	6	51	0	him	True	-5	33	196	324	324	324	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1592	114	6	178	0	him	True	-5	36	216	216	216	216	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1593	114	6	180	0	him	True	-5	37	188	188	188	188	0	0	0	0	-5	him	False	O	False	3	1	1	0	1
1599	114	6	147	0	him	True	-5	43	232	232	232	232	180	180	180	180	-5	him	False	O	False	3	1	1	0	0
1601	114	8	24	0	they	True	-5	2	176	176	176	176	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1602	114	8	127	0	they	True	-5	3	168	168	336	564	196	196	196	196	-5	they	False	O	True	4	2	1	0	0
1603	114	8	74	0	they	True	-5	4	132	132	132	132	168	168	168	168	-5	they	False	O	True	4	2	1	0	0
1604	114	8	121	0	they	True	-5	5	156	216	216	216	216	216	216	216	-5	they	False	O	True	4	2	1	0	0
1607	114	8	195	0	they	True	-5	8	276	276	276	276	204	204	204	328	-5	they	False	O	True	4	2	1	0	0
1608	114	8	48	0	they	True	-5	10	160	160	160	160	132	132	132	132	-5	they	False	O	True	4	2	1	0	0
1609	114	8	121	0	they	True	-5	11	168	168	168	168	288	288	288	288	-5	they	False	O	True	4	2	1	0	0
1610	114	8	128	0	they	True	-5	12	328	328	564	3652	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1611	114	8	161	0	they	True	-5	13	236	236	236	236	180	180	180	560	-5	they	False	O	True	4	2	1	0	0
1612	114	8	76	0	they	True	-5	14	304	304	304	304	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1614	114	8	135	0	they	True	-5	16	216	216	216	216	268	268	268	268	-5	they	False	O	True	4	2	1	0	0
1615	114	8	6	0	they	True	-5	17	192	192	192	192	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1616	114	8	158	0	they	True	-5	18	212	212	212	212	196	348	348	348	-5	they	False	O	True	4	2	1	0	0
1617	114	8	12	0	they	True	-5	19	168	168	168	168	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1618	114	8	147	0	they	True	-5	20	200	200	200	200	140	140	140	140	-5	they	False	O	True	4	2	1	0	0
1619	114	8	33	0	they	True	-5	21	132	132	132	132	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1620	114	8	132	0	they	True	-5	22	252	252	252	252	212	212	212	212	-5	they	False	O	True	4	2	1	0	0
1621	114	8	205	0	they	True	-5	23	160	292	292	292	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1622	114	8	147	0	they	True	-5	24	136	136	136	136	184	184	720	948	-5	they	False	O	True	4	2	1	0	0
1623	114	8	101	0	they	True	-5	25	204	204	204	204	152	152	152	152	-5	they	False	O	True	4	2	1	0	0
1624	114	8	67	0	they	True	-5	27	208	208	208	208	212	212	212	212	-5	they	False	O	True	4	2	1	0	0
1626	114	8	167	0	they	True	-5	29	208	208	208	208	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1627	114	8	170	0	they	True	-5	30	132	132	132	132	324	324	324	324	-5	they	False	O	True	4	2	1	0	0
1629	114	8	135	0	they	True	-5	32	256	256	256	256	352	352	352	352	-5	they	False	O	True	4	2	1	0	0
1630	114	8	51	0	they	True	-5	33	92	288	288	288	60	200	344	1524	-5	they	False	O	True	4	2	1	0	0
1631	114	8	11	0	they	True	-5	34	316	316	316	480	224	224	224	224	-5	they	False	O	True	4	2	1	0	0
1632	114	8	23	0	they	True	-5	35	180	180	180	180	172	172	172	172	-5	they	False	O	True	4	2	1	0	0
1634	114	8	180	0	they	True	-5	37	136	320	320	320	144	144	144	144	-5	they	False	O	True	4	2	1	0	0
1635	114	8	100	0	they	True	-5	38	200	200	200	200	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1636	114	8	3	0	they	True	-5	39	136	136	136	136	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1637	114	8	135	0	they	True	-5	40	140	140	140	140	0	0	0	0	-5	they	False	O	True	4	2	1	0	1
1638	114	8	103	0	they	True	-5	41	192	192	192	192	252	252	252	252	-5	they	False	O	True	4	2	1	0	0
1641	116	8	71	0	his	False	-3	1	168	168	168	168	496	496	496	496	-3	his	False	P	False	3	0	1	0	0
1646	116	8	73	0	his	False	-3	6	188	188	188	188	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1648	116	8	184	0	his	False	-3	8	144	144	144	144	352	352	352	352	-3	his	False	P	False	3	0	1	0	0
1649	116	8	121	0	his	False	-3	10	76	76	76	76	204	204	204	204	-3	his	False	P	False	3	0	1	0	0
1654	116	8	43	0	his	False	-3	15	184	184	184	184	320	320	320	1132	-3	his	False	P	False	3	0	1	0	0
1655	116	8	145	0	his	False	-3	16	140	140	140	140	184	184	184	184	-3	his	False	P	False	3	0	1	0	0
1668	116	8	49	0	his	False	-3	30	164	164	164	164	216	216	216	216	-3	his	False	P	False	3	0	1	0	0
1669	116	8	197	0	his	False	-3	31	136	136	136	136	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1673	116	8	79	0	his	False	-3	35	164	164	164	164	164	164	164	164	-3	his	False	P	False	3	0	1	0	0
1677	116	8	59	0	his	False	-3	39	116	116	116	116	196	196	196	196	-3	his	False	P	False	3	0	1	0	0
1679	116	8	89	0	his	False	-3	41	148	148	148	148	196	196	196	196	-3	his	False	P	False	3	0	1	0	0
1683	117	5	46	0	his	False	-3	2	144	144	144	144	56	56	56	56	-3	his	False	P	False	3	0	1	0	0
1684	117	5	178	0	his	False	-3	3	200	200	200	200	168	280	280	280	-3	his	False	P	False	3	0	1	0	0
1685	117	5	154	0	his	False	-3	4	344	344	344	344	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1686	117	5	187	0	his	False	-3	5	228	228	228	228	184	184	184	184	-3	his	False	P	False	3	0	1	0	0
1689	117	5	168	0	his	False	-3	8	200	200	200	200	128	128	128	128	-3	his	False	P	False	3	0	1	0	0
1690	117	5	143	0	his	False	-3	10	128	128	128	128	152	152	152	152	-3	his	False	P	False	3	0	1	0	0
1691	117	5	117	0	his	False	-3	11	140	140	140	140	140	140	140	140	-3	his	False	P	False	3	0	1	0	0
1692	117	5	110	0	his	False	-3	12	168	168	168	168	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1693	117	5	36	0	his	False	-3	13	240	240	240	240	188	188	188	188	-3	his	False	P	False	3	0	1	0	0
1696	117	5	205	0	his	False	-3	16	236	236	236	236	192	192	192	192	-3	his	False	P	False	3	0	1	0	0
1698	117	5	159	0	his	False	-3	19	236	236	236	236	144	144	144	144	-3	his	False	P	False	3	0	1	0	0
1701	117	5	135	0	his	False	-3	22	156	156	156	156	148	148	148	148	-3	his	False	P	False	3	0	1	0	0
1702	117	5	183	0	his	False	-3	23	144	144	144	144	224	224	224	224	-3	his	False	P	False	3	0	1	0	0
1703	117	5	5	0	his	False	-3	24	308	308	308	308	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1704	117	5	47	0	his	False	-3	25	212	212	212	212	156	156	156	156	-3	his	False	P	False	3	0	1	0	0
1705	117	5	78	0	his	False	-3	27	232	232	232	232	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1706	117	5	37	0	his	False	-3	28	164	164	288	464	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1708	117	5	71	0	his	False	-3	30	44	384	384	416	40	40	40	484	-3	his	False	P	False	3	0	1	0	0
1710	117	5	80	0	his	False	-3	32	268	368	368	368	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1712	117	5	8	0	his	False	-3	34	148	148	148	148	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1714	117	5	16	0	his	False	-3	36	172	172	172	172	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1715	117	5	107	0	his	False	-3	37	152	152	152	152	192	192	192	192	-3	his	False	P	False	3	0	1	0	0
1719	117	5	108	0	his	False	-3	41	172	320	320	320	112	112	112	112	-3	his	False	P	False	3	0	1	0	0
1721	117	5	66	0	his	False	-3	43	164	164	164	164	0	0	0	0	-3	his	False	P	False	3	0	1	0	1
1722	117	8	48	0	she	False	-2	1	164	164	164	164	180	180	180	336	-2	she	False	O	False	3	1	1	0	0
1724	117	8	178	0	she	False	-2	3	208	208	208	208	108	108	108	108	-2	she	False	O	False	3	1	1	0	0
1730	117	8	143	0	she	False	-2	10	56	56	56	56	180	180	180	180	-2	she	False	O	False	3	1	1	0	0
1734	117	8	26	0	she	False	-2	14	148	148	148	148	0	0	0	0	-2	she	False	O	False	3	1	1	0	1
1736	117	8	205	0	she	False	-2	16	128	128	128	128	92	92	92	92	-2	she	False	O	False	3	1	1	0	0
1738	117	8	159	0	she	False	-2	19	188	188	188	188	0	0	0	0	-2	she	False	O	False	3	1	1	0	1
1739	117	8	100	0	she	False	-2	20	256	256	256	256	168	168	168	168	-2	she	False	O	False	3	1	1	0	0
1751	117	8	26	0	she	False	-2	33	76	76	76	76	212	212	212	212	-2	she	False	O	False	3	1	1	0	0
1755	117	8	107	0	she	False	-2	37	204	204	204	204	168	168	168	168	-2	she	False	O	False	3	1	1	0	0
1757	117	8	32	0	she	False	-2	39	112	112	112	112	0	0	0	0	-2	she	False	O	False	3	1	1	0	1
1762	118	8	88	0	him	True	-7	1	264	264	264	604	0	0	0	0	-7	him	False	O	False	3	1	1	0	1
1765	118	8	65	0	him	True	-7	4	196	196	196	196	132	132	280	856	-7	him	False	O	False	3	1	1	0	0
1767	118	8	125	0	him	True	-7	6	176	176	176	176	164	164	164	164	-7	him	False	O	False	3	1	1	0	0
1768	118	8	180	0	him	True	-7	7	176	244	244	1016	196	356	356	356	-7	him	False	O	False	3	1	1	0	0
1770	118	8	165	0	him	True	-7	10	116	116	116	116	316	316	316	1268	-7	him	False	O	False	3	1	1	0	0
1775	118	8	164	0	him	True	-7	15	144	144	144	380	108	108	108	488	-7	him	False	O	False	3	1	1	0	0
1777	118	8	75	0	him	True	-7	18	248	248	248	248	124	124	124	124	-7	him	False	O	False	3	1	1	0	0
1778	118	8	194	0	him	True	-7	19	212	212	212	344	176	176	260	1424	-7	him	False	O	False	3	1	1	0	0
1779	118	8	11	0	him	True	-7	20	264	264	264	264	60	60	500	1100	-7	him	False	O	False	3	1	1	0	0
1782	118	8	179	0	him	True	-7	23	60	60	60	60	236	420	972	3016	-7	him	False	O	False	3	1	1	0	0
1785	118	8	200	0	him	True	-7	27	184	184	184	184	100	100	100	360	-7	him	False	O	False	3	1	1	0	0
1788	118	8	162	0	him	True	-7	30	252	252	252	252	304	568	568	568	-7	him	False	O	False	3	1	1	0	0
1792	118	8	194	0	him	True	-7	34	148	148	148	148	192	192	192	636	-7	him	False	O	False	3	1	1	0	0
1793	118	8	135	0	him	True	-7	35	148	148	148	148	0	0	0	0	-7	him	False	O	False	3	1	1	0	1
1795	118	8	7	0	him	True	-7	37	216	216	216	216	88	88	88	488	-7	him	False	O	False	3	1	1	0	0
1797	118	8	99	0	him	True	-7	39	176	176	176	176	0	0	0	0	-7	him	False	O	False	3	1	1	0	1
1800	118	8	180	0	him	True	-7	42	232	232	232	232	104	104	196	400	-7	him	False	O	False	3	1	1	0	0
1802	119	5	139	0	his	False	-5	1	196	196	196	196	196	196	196	196	-5	his	False	P	False	3	0	1	0	0
1804	119	5	139	0	his	False	-5	3	156	156	156	156	308	308	308	308	-5	his	False	P	False	3	0	1	0	0
1805	119	5	196	0	his	False	-5	4	180	180	180	180	272	272	272	272	-5	his	False	P	False	3	0	1	0	0
1806	119	5	44	0	his	False	-5	5	344	344	344	344	232	232	232	232	-5	his	False	P	False	3	0	1	0	0
1807	119	5	128	0	his	False	-5	6	212	212	212	212	0	0	0	0	-5	his	False	P	False	3	0	1	0	1
1808	119	5	79	0	his	False	-5	7	32	32	32	32	248	248	248	248	-5	his	False	P	False	3	0	1	0	0
1809	119	5	122	0	his	False	-5	8	152	152	152	152	140	140	140	140	-5	his	False	P	False	3	0	1	0	0
1811	119	5	89	0	his	False	-5	11	140	140	140	140	200	200	200	200	-5	his	False	P	False	3	0	1	0	0
1812	119	5	140	0	his	False	-5	12	136	136	136	136	188	188	188	188	-5	his	False	P	False	3	0	1	0	0
1813	119	5	137	0	his	False	-5	13	164	164	164	164	240	240	240	240	-5	his	False	P	False	3	0	1	0	0
1814	119	5	175	0	his	False	-5	14	148	148	148	148	444	444	444	444	-5	his	False	P	False	3	0	1	0	0
1815	119	5	64	0	his	False	-5	15	168	168	168	168	220	220	220	220	-5	his	False	P	False	3	0	1	0	0
1816	119	5	3	0	his	False	-5	16	208	208	208	208	156	156	156	156	-5	his	False	P	False	3	0	1	0	0
1819	119	5	201	0	his	False	-5	19	172	172	172	172	96	96	96	96	-5	his	False	P	False	3	0	1	0	0
1823	119	5	140	0	his	False	-5	23	160	160	160	160	180	292	796	984	-5	his	False	P	False	3	0	1	0	0
1824	119	5	47	0	his	False	-5	24	172	172	172	172	288	288	288	288	-5	his	False	P	False	3	0	1	0	0
1826	119	5	111	0	his	False	-5	27	240	240	240	240	168	168	168	168	-5	his	False	P	False	3	0	1	0	0
1827	119	5	58	0	his	False	-5	28	296	296	296	296	152	152	556	692	-5	his	False	P	False	3	0	1	0	0
1829	119	5	178	0	his	False	-5	30	280	280	280	280	164	472	472	472	-5	his	False	P	False	3	0	1	0	0
1834	119	5	19	0	his	False	-5	35	184	184	184	184	268	268	268	268	-5	his	False	P	False	3	0	1	0	0
1836	119	5	53	0	his	False	-5	37	180	180	180	180	220	220	220	220	-5	his	False	P	False	3	0	1	0	0
1837	119	5	18	0	his	False	-5	38	184	184	184	184	188	188	188	188	-5	his	False	P	False	3	0	1	0	0
1840	119	5	143	0	his	False	-5	41	220	220	220	1084	188	188	416	604	-5	his	False	P	False	3	0	1	0	0
1842	119	5	96	0	his	False	-5	43	172	172	172	172	156	156	156	156	-5	his	False	P	False	3	0	1	0	0
1843	119	9	139	0	his	False	-3	1	132	132	132	132	260	260	260	632	-3	his	False	P	False	3	1	1	0	0
1849	119	9	79	0	his	False	-3	7	300	300	448	1312	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
1851	119	9	62	0	his	False	-3	10	116	116	116	116	132	132	484	1588	-3	his	False	P	False	3	1	1	0	0
1859	119	9	16	0	his	False	-3	18	104	104	104	300	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
1861	119	9	41	0	his	False	-3	20	144	144	144	144	228	228	444	1764	-3	his	False	P	False	3	1	1	0	0
1862	119	9	126	0	his	False	-3	21	216	216	216	216	136	136	136	136	-3	his	False	P	False	3	1	1	0	0
1870	119	9	178	0	his	False	-3	30	244	244	244	244	276	504	504	504	-3	his	False	P	False	3	1	1	0	0
1871	119	9	8	0	his	False	-3	31	184	184	184	184	156	156	312	808	-3	his	False	P	False	3	1	1	0	0
1872	119	9	98	0	his	False	-3	32	184	184	184	184	172	172	172	172	-3	his	False	P	False	3	1	1	0	0
1873	119	9	73	0	his	False	-3	33	180	180	180	180	212	212	212	896	-3	his	False	P	False	3	1	1	0	0
1876	119	9	7	0	his	False	-3	36	148	148	148	148	292	292	292	292	-3	his	False	P	False	3	1	1	0	0
1878	119	9	18	0	his	False	-3	38	164	164	164	164	232	232	232	232	-3	his	False	P	False	3	1	1	0	0
1884	119	9	139	0	Charlie	False	-2	1	132	132	132	132	260	260	260	632	-2	charlie	False	O	False	7	1	1	0	0
1890	119	9	79	0	Charlie	False	-2	7	300	300	448	1312	0	0	0	0	-2	charlie	False	O	False	7	1	1	0	1
1892	119	9	62	0	Charlie	False	-2	10	116	116	116	116	132	132	484	1588	-2	charlie	False	O	False	7	1	1	0	0
1900	119	9	16	0	Charlie	False	-2	18	104	104	104	300	0	0	0	0	-2	charlie	False	O	False	7	1	1	0	1
1902	119	9	41	0	Charlie	False	-2	20	144	144	144	144	228	228	444	1764	-2	charlie	False	O	False	7	1	1	0	0
1903	119	9	126	0	Charlie	False	-2	21	216	216	216	216	136	136	136	136	-2	charlie	False	O	False	7	1	1	0	0
1911	119	9	178	0	Charlie	False	-2	30	244	244	244	244	276	504	504	504	-2	charlie	False	O	False	7	1	1	0	0
1912	119	9	8	0	Charlie	False	-2	31	184	184	184	184	156	156	312	808	-2	charlie	False	O	False	7	1	1	0	0
1913	119	9	98	0	Charlie	False	-2	32	184	184	184	184	172	172	172	172	-2	charlie	False	O	False	7	1	1	0	0
1914	119	9	73	0	Charlie	False	-2	33	180	180	180	180	212	212	212	896	-2	charlie	False	O	False	7	1	1	0	0
1917	119	9	7	0	Charlie	False	-2	36	148	148	148	148	292	292	292	292	-2	charlie	False	O	False	7	1	1	0	0
1919	119	9	18	0	Charlie	False	-2	38	164	164	164	164	232	232	232	232	-2	charlie	False	O	False	7	1	1	0	0
1926	123	6	108	0	he	False	-5	2	164	164	164	164	148	148	148	148	-5	he	False	O	False	2	0	1	0	0
1932	123	6	91	0	he	False	-5	8	200	200	200	200	0	0	0	0	-5	he	False	O	False	2	0	1	0	1
1933	123	6	24	0	he	False	-5	9	112	112	112	252	160	208	208	208	-5	he	False	O	False	2	0	1	0	0
