	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	word_length	target_skipped	spill_skipped
4057	68	7	1	1	6	are	[5]	['are']	6	39	0	0	0	0	172	172	172	172	3	1	0
4058	68	7	1	1	6	are	[5]	['are']	7	127	120	120	120	120	0	0	0	0	3	0	1
4059	68	7	1	1	6	are	[5]	['are']	8	12	0	0	0	0	192	328	328	328	3	1	0
4060	68	7	1	1	6	are	[5]	['are']	10	193	140	140	140	140	168	168	168	168	3	0	0
4061	68	7	1	1	6	are	[5]	['are']	11	189	144	144	144	144	200	200	200	200	3	0	0
4062	68	7	1	1	6	are	[5]	['are']	12	178	120	120	120	120	0	0	0	0	3	0	1
4063	68	7	1	1	6	are	[5]	['are']	13	21	0	0	0	0	220	220	220	220	3	1	0
4064	68	7	1	1	6	are	[5]	['are']	14	8	0	0	0	0	216	216	216	344	3	1	0
4065	68	7	1	1	6	are	[5]	['are']	15	139	0	0	0	0	352	352	352	352	3	1	0
4066	68	7	1	1	6	are	[5]	['are']	16	175	176	176	176	176	176	176	176	176	3	0	0
4067	68	7	1	1	6	are	[5]	['are']	17	113	0	0	0	0	216	216	216	216	3	1	0
4068	68	7	1	1	6	are	[5]	['are']	18	61	0	0	0	0	184	184	184	184	3	1	0
4069	68	7	1	1	6	are	[5]	['are']	19	166	200	200	200	200	0	0	0	0	3	0	1
4070	68	7	1	1	6	are	[5]	['are']	20	98	136	136	136	136	152	152	152	152	3	0	0
4071	68	7	1	1	6	are	[5]	['are']	21	10	132	132	132	132	0	0	0	0	3	0	1
4072	68	7	1	1	6	are	[5]	['are']	22	15	232	232	232	232	232	232	232	232	3	0	0
4073	68	7	1	1	6	are	[5]	['are']	23	102	160	160	160	160	172	172	516	752	3	0	0
4074	68	7	1	1	6	are	[5]	['are']	24	152	0	0	0	0	192	192	192	192	3	1	0
4075	68	7	1	1	6	are	[5]	['are']	25	46	0	0	0	0	220	220	220	220	3	1	0
4076	68	7	1	1	6	are	[5]	['are']	27	161	240	240	240	240	232	232	232	232	3	0	0
4077	68	7	1	1	6	are	[5]	['are']	28	98	0	0	0	0	228	228	408	556	3	1	0
4078	68	7	1	1	6	are	[5]	['are']	29	169	172	172	172	172	156	156	156	156	3	0	0
4079	68	7	1	1	6	are	[5]	['are']	30	30	388	388	388	388	0	0	0	0	3	0	1
4080	68	7	1	1	6	are	[5]	['are']	31	186	0	0	0	0	148	148	148	148	3	1	0
4081	68	7	1	1	6	are	[5]	['are']	32	184	204	204	204	204	0	0	0	0	3	0	1
4082	68	7	1	1	6	are	[5]	['are']	33	199	196	196	196	196	168	168	256	416	3	0	0
4083	68	7	1	1	6	are	[5]	['are']	34	31	168	168	168	168	0	0	0	0	3	0	1
4084	68	7	1	1	6	are	[5]	['are']	35	189	148	148	148	148	180	180	180	180	3	0	0
4085	68	7	1	1	6	are	[5]	['are']	36	128	0	0	0	0	0	0	0	0	3	1	1
4086	68	7	1	1	6	are	[5]	['are']	37	121	192	192	192	192	224	224	224	224	3	0	0
4087	68	7	1	1	6	are	[5]	['are']	38	28	0	0	0	0	224	224	224	348	3	1	0
4088	68	7	1	1	6	are	[5]	['are']	39	152	0	0	0	0	176	176	176	176	3	1	0
4089	68	7	1	1	6	are	[5]	['are']	40	174	0	0	0	0	172	172	172	172	3	1	0
4090	68	7	1	1	6	are	[5]	['are']	41	16	0	0	0	0	160	528	528	528	3	1	0
4091	68	7	1	1	6	are	[5]	['are']	42	90	176	176	176	176	348	348	348	348	3	0	0
4092	68	7	1	1	6	are	[5]	['are']	43	117	0	0	0	0	160	412	412	496	3	1	0
4093	69	2	2	2	3	leave	[2]	['leave']	1	181	172	172	172	172	176	176	176	176	5	0	0
4094	69	2	2	2	3	leave	[2]	['leave']	2	61	112	192	336	752	168	168	168	168	5	0	0
4095	69	2	2	2	3	leave	[2]	['leave']	3	63	168	348	348	348	140	304	304	304	5	0	0
4096	69	2	2	2	3	leave	[2]	['leave']	4	4	160	160	160	160	220	364	364	364	5	0	0
4097	69	2	2	2	3	leave	[2]	['leave']	5	98	0	0	0	0	0	0	0	0	5	1	1
4098	69	2	2	2	3	leave	[2]	['leave']	6	88	244	244	244	364	168	168	168	168	5	0	0
4099	69	2	2	2	3	leave	[2]	['leave']	7	135	208	368	368	604	152	268	268	268	5	0	0
4100	69	2	2	2	3	leave	[2]	['leave']	8	174	164	164	164	164	176	176	176	176	5	0	0
4101	69	2	2	2	3	leave	[2]	['leave']	10	148	128	224	224	224	164	164	164	164	5	0	0
4102	69	2	2	2	3	leave	[2]	['leave']	11	46	148	148	148	148	236	236	236	236	5	0	0
4103	69	2	2	2	3	leave	[2]	['leave']	12	38	0	0	0	0	316	316	316	316	5	1	0
4104	69	2	2	2	3	leave	[2]	['leave']	13	41	116	116	116	116	200	200	200	200	5	0	0
4105	69	2	2	2	3	leave	[2]	['leave']	14	141	220	220	220	220	224	224	224	224	5	0	0
4106	69	2	2	2	3	leave	[2]	['leave']	15	115	236	236	236	236	0	0	0	0	5	0	1
4107	69	2	2	2	3	leave	[2]	['leave']	16	32	228	356	356	356	160	256	256	256	5	0	0
4108	69	2	2	2	3	leave	[2]	['leave']	17	139	136	136	136	136	144	144	144	144	5	0	0
4109	69	2	2	2	3	leave	[2]	['leave']	18	66	144	144	144	144	0	0	0	0	5	0	1
4110	69	2	2	2	3	leave	[2]	['leave']	19	173	160	160	160	160	220	220	220	220	5	0	0
4111	69	2	2	2	3	leave	[2]	['leave']	20	63	140	140	140	140	172	172	172	172	5	0	0
4112	69	2	2	2	3	leave	[2]	['leave']	21	68	196	276	276	276	0	0	0	0	5	0	1
4113	69	2	2	2	3	leave	[2]	['leave']	22	33	0	0	0	0	212	212	432	1088	5	1	0
4114	69	2	2	2	3	leave	[2]	['leave']	23	139	168	168	168	168	220	220	220	220	5	0	0
4115	69	2	2	2	3	leave	[2]	['leave']	24	33	0	0	0	0	152	152	316	792	5	1	0
4116	69	2	2	2	3	leave	[2]	['leave']	25	12	0	0	0	0	0	0	0	0	5	1	1
4117	69	2	2	2	3	leave	[2]	['leave']	27	159	0	0	0	0	208	208	208	208	5	1	0
4118	69	2	2	2	3	leave	[2]	['leave']	28	105	200	200	468	996	216	652	652	652	5	0	0
4119	69	2	2	2	3	leave	[2]	['leave']	29	145	0	0	0	0	0	0	0	0	5	1	1
4120	69	2	2	2	3	leave	[2]	['leave']	30	7	196	196	380	988	108	108	108	108	5	0	0
4121	69	2	2	2	3	leave	[2]	['leave']	31	128	228	228	228	228	144	144	144	144	5	0	0
4122	69	2	2	2	3	leave	[2]	['leave']	32	47	200	200	200	200	264	264	264	264	5	0	0
4123	69	2	2	2	3	leave	[2]	['leave']	33	176	60	204	400	628	136	308	308	308	5	0	0
4124	69	2	2	2	3	leave	[2]	['leave']	34	78	200	200	200	200	204	204	204	384	5	0	0
4125	69	2	2	2	3	leave	[2]	['leave']	35	49	148	288	288	288	156	156	156	156	5	0	0
4126	69	2	2	2	3	leave	[2]	['leave']	36	73	0	0	0	0	104	104	252	700	5	1	0
4127	69	2	2	2	3	leave	[2]	['leave']	37	95	136	136	136	136	212	212	212	212	5	0	0
4128	69	2	2	2	3	leave	[2]	['leave']	38	185	116	116	116	116	0	0	0	0	5	0	1
4129	69	2	2	2	3	leave	[2]	['leave']	39	30	0	0	0	0	0	0	0	0	5	1	1
4130	69	2	2	2	3	leave	[2]	['leave']	40	71	248	384	384	384	132	132	132	132	5	0	0
4131	69	2	2	2	3	leave	[2]	['leave']	41	107	0	0	0	0	248	248	412	816	5	1	0
4132	69	2	2	2	3	leave	[2]	['leave']	42	92	152	152	152	152	184	184	184	184	5	0	0
4133	69	2	2	2	3	leave	[2]	['leave']	43	198	176	176	176	176	144	144	144	144	5	0	0
4134	70	1	1	1	2	closed	[1]	['closed']	1	205	272	428	428	428	252	252	252	252	6	0	0
4135	70	1	1	1	2	closed	[1]	['closed']	2	134	72	208	208	208	0	0	0	0	6	0	1
4136	70	1	1	1	2	closed	[1]	['closed']	3	96	164	164	164	488	148	148	148	348	6	0	0
4137	70	1	1	1	2	closed	[1]	['closed']	4	98	0	0	0	0	0	0	0	0	6	1	1
4138	70	1	1	1	2	closed	[1]	['closed']	5	170	180	180	180	180	0	0	0	0	6	0	1
4139	70	1	1	1	2	closed	[1]	['closed']	6	109	160	312	312	312	0	0	0	0	6	0	1
4140	70	1	1	1	2	closed	[1]	['closed']	7	194	156	372	372	372	156	156	280	772	6	0	0
4141	70	1	1	1	2	closed	[1]	['closed']	8	23	228	228	556	640	0	0	0	0	6	0	1
4142	70	1	1	1	2	closed	[1]	['closed']	10	202	168	168	168	168	156	156	156	156	6	0	0
4143	70	1	1	1	2	closed	[1]	['closed']	11	71	148	292	292	292	0	0	0	0	6	0	1
4144	70	1	1	1	2	closed	[1]	['closed']	12	184	172	172	172	172	176	176	176	176	6	0	0
4145	70	1	1	1	2	closed	[1]	['closed']	13	103	292	292	292	292	212	212	212	212	6	0	0
4146	70	1	1	1	2	closed	[1]	['closed']	14	106	212	212	212	416	164	164	164	164	6	0	0
4147	70	1	1	1	2	closed	[1]	['closed']	15	132	260	260	260	260	0	0	0	0	6	0	1
4148	70	1	1	1	2	closed	[1]	['closed']	16	26	152	152	152	152	148	148	148	148	6	0	0
4149	70	1	1	1	2	closed	[1]	['closed']	17	127	88	320	320	320	0	0	0	0	6	0	1
4150	70	1	1	1	2	closed	[1]	['closed']	18	183	188	188	188	188	0	0	0	0	6	0	1
4151	70	1	1	1	2	closed	[1]	['closed']	19	91	188	188	188	188	180	180	180	180	6	0	0
4152	70	1	1	1	2	closed	[1]	['closed']	20	87	156	156	156	156	0	0	0	0	6	0	1
4153	70	1	1	1	2	closed	[1]	['closed']	21	150	84	84	220	412	144	144	144	144	6	0	0
4154	70	1	1	1	2	closed	[1]	['closed']	22	55	0	0	0	0	0	0	0	0	6	1	1
4155	70	1	1	1	2	closed	[1]	['closed']	23	118	384	384	384	384	164	164	164	164	6	0	0
4156	70	1	1	1	2	closed	[1]	['closed']	24	108	180	180	180	180	260	260	260	260	6	0	0
4157	70	1	1	1	2	closed	[1]	['closed']	25	108	80	164	408	812	0	0	0	0	6	0	1
4158	70	1	1	1	2	closed	[1]	['closed']	27	73	240	476	788	1068	204	204	204	204	6	0	0
4159	70	1	1	1	2	closed	[1]	['closed']	28	103	140	424	424	424	0	0	0	0	6	0	1
4160	70	1	1	1	2	closed	[1]	['closed']	29	75	0	0	0	0	76	76	76	708	6	1	0
4161	70	1	1	1	2	closed	[1]	['closed']	30	69	168	432	432	432	0	0	0	0	6	0	1
4162	70	1	1	1	2	closed	[1]	['closed']	31	40	196	196	196	196	0	0	0	0	6	0	1
4163	70	1	1	1	2	closed	[1]	['closed']	32	168	296	296	296	296	0	0	0	0	6	0	1
4164	70	1	1	1	2	closed	[1]	['closed']	33	162	148	148	400	696	228	228	228	228	6	0	0
4165	70	1	1	1	2	closed	[1]	['closed']	34	170	192	192	192	192	0	0	0	0	6	0	1
4166	70	1	1	1	2	closed	[1]	['closed']	35	150	208	396	396	396	0	0	0	0	6	0	1
4167	70	1	1	1	2	closed	[1]	['closed']	36	179	244	496	496	496	0	0	0	0	6	0	1
4168	70	1	1	1	2	closed	[1]	['closed']	37	35	36	36	200	656	156	156	156	156	6	0	0
4169	70	1	1	1	2	closed	[1]	['closed']	38	157	240	240	240	240	0	0	0	0	6	0	1
4170	70	1	1	1	2	closed	[1]	['closed']	39	130	0	0	0	0	0	0	0	0	6	1	1
4171	70	1	1	1	2	closed	[1]	['closed']	40	142	0	0	0	0	0	0	0	0	6	1	1
4172	70	1	1	1	2	closed	[1]	['closed']	41	154	240	240	240	460	264	264	264	416	6	0	0
4173	70	1	1	1	2	closed	[1]	['closed']	42	112	164	480	480	480	0	0	0	0	6	0	1
4174	70	1	1	1	2	closed	[1]	['closed']	43	199	200	200	200	200	0	0	0	0	6	0	1
4175	70	4	1	1	6	took	[5]	['took']	1	205	168	168	168	168	0	0	0	0	4	0	1
4176	70	4	1	1	6	took	[5]	['took']	2	134	192	192	192	192	0	0	0	0	4	0	1
4177	70	4	1	1	6	took	[5]	['took']	3	96	180	180	180	180	0	0	0	0	4	0	1
4178	70	4	1	1	6	took	[5]	['took']	4	98	0	0	0	0	0	0	0	0	4	1	1
4179	70	4	1	1	6	took	[5]	['took']	5	170	220	220	220	220	0	0	0	0	4	0	1
4180	70	4	1	1	6	took	[5]	['took']	6	109	216	216	216	216	0	0	0	0	4	0	1
4181	70	4	1	1	6	took	[5]	['took']	7	194	140	140	140	140	0	0	0	0	4	0	1
4182	70	4	1	1	6	took	[5]	['took']	8	23	164	164	164	164	0	0	0	0	4	0	1
4183	70	4	1	1	6	took	[5]	['took']	10	202	168	168	168	168	0	0	0	0	4	0	1
4184	70	4	1	1	6	took	[5]	['took']	11	71	136	136	136	136	140	140	140	140	4	0	0
4185	70	4	1	1	6	took	[5]	['took']	12	184	196	508	508	508	0	0	0	0	4	0	1
4186	70	4	1	1	6	took	[5]	['took']	13	103	0	0	0	0	288	288	288	572	4	1	0
4187	70	4	1	1	6	took	[5]	['took']	14	106	192	192	192	192	0	0	0	0	4	0	1
4188	70	4	1	1	6	took	[5]	['took']	15	132	376	376	376	540	572	572	572	572	4	0	0
4189	70	4	1	1	6	took	[5]	['took']	16	26	260	260	260	260	136	136	136	136	4	0	0
4190	70	4	1	1	6	took	[5]	['took']	17	127	0	0	0	0	356	356	812	1484	4	1	0
4191	70	4	1	1	6	took	[5]	['took']	18	183	220	220	220	220	0	0	0	0	4	0	1
4192	70	4	1	1	6	took	[5]	['took']	19	91	180	180	180	180	0	0	0	0	4	0	1
4193	70	4	1	1	6	took	[5]	['took']	20	87	0	0	0	0	248	840	1244	1960	4	1	0
4194	70	4	1	1	6	took	[5]	['took']	21	150	132	132	132	132	192	192	192	192	4	0	0
4195	70	4	1	1	6	took	[5]	['took']	22	55	112	112	280	1516	0	0	0	0	4	0	1
4196	70	4	1	1	6	took	[5]	['took']	23	118	188	188	188	188	0	0	0	0	4	0	1
4197	70	4	1	1	6	took	[5]	['took']	24	108	176	176	176	176	0	0	0	0	4	0	1
4198	70	4	1	1	6	took	[5]	['took']	25	108	128	284	284	284	0	0	0	0	4	0	1
4199	70	4	1	1	6	took	[5]	['took']	27	73	160	160	160	160	0	0	0	0	4	0	1
4200	70	4	1	1	6	took	[5]	['took']	28	103	176	176	176	176	0	0	0	0	4	0	1
4201	70	4	1	1	6	took	[5]	['took']	29	75	192	192	192	192	0	0	0	0	4	0	1
4202	70	4	1	1	6	took	[5]	['took']	30	69	164	164	164	164	0	0	0	0	4	0	1
4203	70	4	1	1	6	took	[5]	['took']	31	40	184	184	184	184	0	0	0	0	4	0	1
4204	70	4	1	1	6	took	[5]	['took']	32	168	208	208	208	208	0	0	0	0	4	0	1
4205	70	4	1	1	6	took	[5]	['took']	33	162	196	196	196	196	0	0	0	0	4	0	1
4206	70	4	1	1	6	took	[5]	['took']	34	170	0	0	0	0	196	196	196	628	4	1	0
4207	70	4	1	1	6	took	[5]	['took']	35	150	144	144	144	144	0	0	0	0	4	0	1
4208	70	4	1	1	6	took	[5]	['took']	36	179	168	168	168	168	0	0	0	0	4	0	1
4209	70	4	1	1	6	took	[5]	['took']	37	35	164	308	308	308	0	0	0	0	4	0	1
4210	70	4	1	1	6	took	[5]	['took']	38	157	240	240	240	240	0	0	0	0	4	0	1
4211	70	4	1	1	6	took	[5]	['took']	39	130	168	168	168	168	0	0	0	0	4	0	1
4212	70	4	1	1	6	took	[5]	['took']	40	142	168	168	168	168	0	0	0	0	4	0	1
4213	70	4	1	1	6	took	[5]	['took']	41	154	200	200	200	200	0	0	0	0	4	0	1
4214	70	4	1	1	6	took	[5]	['took']	42	112	0	0	0	0	372	372	372	372	4	1	0
4215	70	4	1	1	6	took	[5]	['took']	43	199	228	228	228	228	232	232	232	376	4	0	0
4216	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	1	11	168	168	168	168	264	264	264	264	3	0	0
4217	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	2	19	168	168	168	168	128	128	128	128	3	0	0
4218	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	3	53	320	320	320	320	128	128	128	128	3	0	0
4219	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	4	80	0	0	0	0	224	224	224	1744	3	1	0
4220	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	5	204	340	340	340	516	192	192	192	192	3	0	0
4221	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	6	45	0	0	0	0	148	148	148	148	3	1	0
4222	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	7	9	96	96	96	96	172	172	172	172	3	0	0
4223	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	8	120	164	164	164	164	128	128	128	128	3	0	0
4224	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	10	56	168	168	168	168	116	116	116	116	3	0	0
4225	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	11	182	160	160	160	160	164	164	164	164	3	0	0
4226	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	12	156	0	0	0	0	172	172	292	712	3	1	0
4227	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	13	64	232	232	232	232	196	196	196	196	3	0	0
4228	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	14	109	232	232	436	580	128	128	128	128	3	0	0
4229	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	15	46	0	0	0	0	0	0	0	0	3	1	1
4230	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	16	164	200	200	200	200	156	328	328	328	3	0	0
4231	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	18	36	0	0	0	0	208	208	208	320	3	1	0
4232	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	19	97	148	148	148	148	124	124	124	124	3	0	0
4233	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	20	138	0	0	0	0	160	160	160	160	3	1	0
4234	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	21	118	0	0	0	0	140	140	140	140	3	1	0
4235	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	22	17	292	292	292	292	140	140	140	140	3	0	0
4236	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	23	23	192	192	192	192	240	240	240	240	3	0	0
4237	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	24	57	0	0	0	0	188	188	188	188	3	1	0
4238	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	25	130	160	160	160	160	172	172	172	172	3	0	0
4239	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	27	118	216	216	352	572	0	0	0	0	3	0	1
4240	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	28	197	136	136	136	136	228	376	376	376	3	0	0
4241	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	29	205	236	236	428	540	116	116	116	116	3	0	0
4242	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	30	26	240	240	240	240	372	372	372	372	3	0	0
4243	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	31	160	0	0	0	0	272	272	272	272	3	1	0
4244	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	32	73	256	256	256	256	224	224	224	224	3	0	0
4245	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	33	126	92	92	92	216	64	64	64	64	3	0	0
4246	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	34	59	164	164	164	164	284	284	284	284	3	0	0
4247	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	35	139	136	136	136	136	200	200	200	200	3	0	0
4248	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	36	89	0	0	0	0	208	208	208	208	3	1	0
4249	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	37	172	172	172	172	172	156	156	156	156	3	0	0
4250	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	38	103	196	196	196	196	0	0	0	0	3	0	1
4251	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	39	103	0	0	0	0	0	0	0	0	3	1	1
4252	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	40	3	200	304	304	304	152	152	152	152	3	0	0
4253	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	41	170	0	0	0	0	228	228	372	716	3	1	0
4254	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	42	29	0	0	0	0	0	0	0	0	3	1	1
4255	71	1	1	0	2	sat	[1, 2, 3]	['sat', 'down', 'and']	43	44	132	132	132	132	140	140	140	140	3	0	0
4256	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	1	11	160	160	160	160	408	408	408	408	6	0	0
4257	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	2	19	0	0	0	0	0	0	0	0	6	1	1
4258	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	3	53	188	188	188	188	196	196	196	196	6	0	0
4259	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	4	80	0	0	0	0	0	0	0	0	6	1	1
4260	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	5	204	248	248	248	248	196	196	196	196	6	0	0
4261	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	6	45	220	220	220	220	0	0	0	0	6	0	1
4262	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	7	9	216	216	216	216	0	0	0	0	6	0	1
4263	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	8	120	192	192	192	192	236	236	236	236	6	0	0
4264	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	10	56	160	160	160	160	140	140	140	140	6	0	0
4265	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	11	182	168	168	168	168	140	140	140	140	6	0	0
4266	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	12	156	208	468	468	468	208	208	208	208	6	0	0
4267	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	13	64	160	160	160	160	116	116	116	116	6	0	0
4268	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	14	109	184	184	184	184	280	280	280	280	6	0	0
4269	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	15	46	0	0	0	0	208	208	208	208	6	1	0
4270	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	16	164	164	164	164	164	196	356	356	356	6	0	0
4271	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	18	36	216	216	216	216	0	0	0	0	6	0	1
4272	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	19	97	152	152	152	152	260	260	260	388	6	0	0
4273	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	20	138	112	112	112	112	132	132	132	132	6	0	0
4274	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	21	118	124	124	124	124	168	168	168	168	6	0	0
4275	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	22	17	192	192	192	192	208	372	372	372	6	0	0
4276	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	23	23	164	396	396	396	216	244	428	1064	6	0	0
4277	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	24	57	128	128	128	128	188	188	188	188	6	0	0
4278	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	25	130	132	284	284	284	0	0	0	0	6	0	1
4279	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	27	118	148	148	148	148	192	192	340	520	6	0	0
4280	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	28	197	244	388	388	388	344	344	344	344	6	0	0
4281	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	29	205	232	232	232	232	180	180	180	180	6	0	0
4282	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	30	26	132	132	132	132	216	280	280	280	6	0	0
4283	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	31	160	192	192	192	192	0	0	0	0	6	0	1
4284	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	32	73	180	328	328	328	228	228	228	228	6	0	0
4285	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	33	126	116	240	240	240	172	172	172	172	6	0	0
4286	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	34	59	208	208	208	208	152	152	152	152	6	0	0
4287	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	35	139	184	352	352	352	0	0	0	0	6	0	1
4288	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	36	89	240	240	240	240	0	0	0	0	6	0	1
4289	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	37	172	176	176	176	176	200	200	200	200	6	0	0
4290	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	38	103	84	296	296	296	0	0	0	0	6	0	1
4291	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	39	103	0	0	0	0	0	0	0	0	6	1	1
4292	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	40	3	140	140	140	140	204	336	336	336	6	0	0
4293	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	41	170	252	252	252	252	0	0	0	0	6	0	1
4294	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	42	29	0	0	0	0	228	228	492	1148	6	1	0
4295	71	3	1	1	5	tucked	[4, 5]	['tucked', 'into']	43	44	76	76	76	76	212	212	212	212	6	0	0
4296	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	1	117	156	156	156	156	148	272	272	272	5	0	0
4297	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	2	187	212	376	376	376	232	232	232	232	5	0	0
4298	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	3	58	264	684	684	684	228	228	228	228	5	0	0
4299	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	4	67	192	192	192	192	36	204	204	204	5	0	0
4300	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	5	96	0	0	0	0	232	352	612	1040	5	1	0
4301	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	6	113	312	312	312	312	136	136	136	136	5	0	0
4302	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	7	179	64	64	64	64	156	156	156	204	5	0	0
4303	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	8	199	348	500	500	500	192	192	344	540	5	0	0
4304	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	9	31	164	164	164	164	172	172	172	172	5	0	0
4305	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	10	110	0	0	0	0	0	0	0	0	5	1	1
4306	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	11	109	140	140	140	140	136	136	136	136	5	0	0
4307	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	12	200	0	0	0	0	196	196	312	1032	5	1	0
4308	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	13	154	416	416	416	416	196	196	196	196	5	0	0
4309	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	14	68	72	272	500	664	168	168	168	168	5	0	0
4310	72	1	1	2	2	stood	[1, 2]	['stood', 'against']	15	137	200	200	200	200	36	36	36	36	5	0	0
