sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
142	3	1	2	Agent	-3	She	1	Agent		-1	-3	4	talking	[3, 4]	['talking', 'to']	41	64	216	216	404	1048	0	0	0	0
142	3	1	2	Agent	-3	She	1	Agent		-1	-3	4	talking	[3, 4]	['talking', 'to']	42	189	136	136	240	368	176	176	176	176
142	3	1	2	Agent	-3	She	1	Agent		-1	-3	4	talking	[3, 4]	['talking', 'to']	43	86	184	184	184	184	0	0	0	0
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	1	128	260	260	260	260	252	252	252	252
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	2	159	0	0	0	0	160	264	264	264
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	3	134	116	116	116	116	148	376	376	376
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	4	134	208	208	208	208	0	0	0	0
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	5	165	200	200	200	200	180	180	180	516
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	6	82	164	164	164	164	100	100	396	600
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	7	25	0	0	0	0	240	292	292	292
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	8	152	140	140	140	140	128	128	128	128
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	9	33	320	320	320	320	188	188	188	188
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	10	97	176	176	176	176	176	176	176	176
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	11	90	152	152	152	152	132	132	132	132
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	12	37	0	0	0	0	248	248	532	852
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	13	106	0	0	0	0	248	248	248	248
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	14	104	192	192	192	192	216	216	348	788
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	15	197	0	0	0	0	216	216	216	216
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	16	122	168	168	168	168	144	144	144	144
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	17	167	0	0	0	0	184	184	184	240
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	18	141	0	0	0	0	236	236	236	236
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	19	192	0	0	0	0	140	328	328	328
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	20	27	0	0	0	0	188	328	328	328
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	21	144	0	0	0	0	176	176	176	176
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	22	97	0	0	0	0	248	248	508	788
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	23	5	164	164	164	164	260	260	260	260
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	24	181	0	0	0	0	416	416	416	416
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	25	126	0	0	0	0	148	268	268	268
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	27	171	0	0	0	0	0	0	0	0
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	28	126	0	0	0	0	144	144	144	284
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	29	148	0	0	0	0	248	248	460	748
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	30	153	632	632	632	632	0	0	0	0
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	31	183	0	0	0	0	184	184	184	184
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	32	34	184	184	332	596	156	156	156	156
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	33	71	0	0	0	0	76	76	212	868
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	34	80	176	176	176	176	200	200	200	200
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	35	82	0	0	0	0	172	324	324	324
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	36	31	0	0	0	0	0	0	0	0
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	37	90	136	136	136	136	104	104	436	652
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	38	5	0	0	0	0	196	196	436	588
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	39	80	0	0	0	0	0	0	0	0
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	40	39	156	156	156	156	152	152	152	152
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	41	157	0	0	0	0	0	0	0	0
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	42	53	0	0	0	0	128	208	208	208
143	1	1	1	Theme	-1	gate	2	Theme		-1	-1	3	was	[2]	['was']	43	53	0	0	0	0	240	240	240	240
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	1	128	272	272	272	272	120	120	740	1524
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	2	159	208	208	208	208	300	300	300	1292
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	3	134	244	584	584	584	324	324	324	324
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	4	134	272	272	272	272	120	120	120	1360
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	5	165	220	220	220	220	228	228	228	228
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	6	82	292	292	292	1064	0	0	0	0
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	7	25	68	68	376	712	108	108	284	1924
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	8	152	192	192	192	192	248	248	248	248
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	9	33	204	204	360	840	236	236	444	1552
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	10	97	84	252	252	252	188	188	484	1164
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	11	90	132	132	132	132	216	216	216	216
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	12	37	124	324	324	324	160	160	324	2316
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	13	106	140	140	140	140	216	216	304	792
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	14	104	192	192	192	192	188	188	456	1444
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	15	197	160	160	160	160	300	300	300	300
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	16	122	120	328	328	328	480	480	676	1440
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	17	167	188	188	188	188	284	284	284	1108
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	18	141	188	188	188	188	196	196	196	460
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	19	192	212	212	212	212	188	188	188	1628
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	20	27	196	196	196	196	136	256	424	2240
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	21	144	184	488	488	488	256	256	256	256
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	22	97	276	276	276	276	244	244	244	608
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	23	5	172	628	628	628	332	572	572	572
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	24	181	148	148	148	148	236	236	236	608
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	25	126	296	296	296	296	224	224	224	468
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	27	171	196	348	348	348	244	244	244	764
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	28	126	164	368	368	368	124	316	316	316
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	29	148	156	444	444	444	140	140	496	680
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	30	153	200	524	524	524	272	272	272	1064
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	31	183	148	488	488	488	0	0	0	0
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	32	34	204	204	204	204	248	248	248	400
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	33	71	328	672	672	672	224	224	224	876
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	34	80	144	144	144	144	176	352	352	544
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	35	82	196	196	196	196	164	340	340	340
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	36	31	156	156	156	156	168	364	364	1328
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	37	90	208	208	208	208	168	168	168	460
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	38	5	244	244	244	244	236	236	368	1288
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	39	80	0	0	0	0	216	380	380	688
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	40	39	124	256	256	256	152	236	236	644
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	41	157	140	140	140	140	152	280	280	848
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	42	53	116	116	116	116	400	400	696	2640
143	10	1	1	Co-Theme	-1	wood	9	Co-Theme		-1	-1	10	following	[9]	['following']	43	53	164	164	164	164	224	224	224	568
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	1	196	220	220	220	220	348	348	348	348
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	2	25	128	728	728	728	224	224	224	224
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	3	165	176	176	176	176	68	304	304	304
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	4	106	0	0	0	0	0	0	0	0
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	5	139	376	376	376	376	196	196	196	196
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	6	126	232	232	232	232	120	244	244	244
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	7	74	124	124	124	124	132	132	132	252
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	8	75	308	524	524	524	228	228	428	568
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	10	180	0	0	0	0	0	0	0	0
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	11	9	244	244	244	244	296	296	296	296
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	12	149	260	460	460	460	188	188	188	360
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	13	170	296	296	296	296	96	96	96	96
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	14	83	240	408	408	408	316	472	472	656
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	15	191	108	108	108	108	176	296	296	296
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	16	139	144	144	144	144	204	344	344	344
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	18	122	264	264	264	264	240	240	240	240
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	19	168	208	208	208	208	196	196	512	812
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	20	104	244	384	384	384	196	196	196	444
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	21	116	236	324	324	324	148	148	148	148
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	22	100	320	320	320	320	388	388	388	388
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	23	74	132	820	820	820	368	536	536	536
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	24	135	220	220	220	220	152	344	344	344
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	25	76	160	352	352	352	204	204	204	204
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	27	158	352	352	352	352	88	88	328	816
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	28	136	236	236	236	236	192	508	508	508
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	29	8	0	0	0	0	160	244	436	764
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	30	81	144	484	484	484	152	344	728	836
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	31	173	168	168	168	168	164	164	164	164
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	32	85	136	256	256	256	236	516	516	516
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	33	10	0	0	0	0	0	0	0	0
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	34	19	128	316	316	316	184	384	384	384
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	35	158	472	472	472	472	196	196	196	196
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	36	127	236	236	236	236	188	188	188	188
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	37	92	228	380	380	380	212	308	308	308
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	38	172	340	340	340	340	336	396	396	396
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	39	180	232	232	232	232	148	148	344	500
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	40	197	0	0	0	0	0	0	0	0
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	41	153	0	0	0	0	108	108	228	728
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	42	31	252	252	384	528	240	384	384	384
144	0	0	1	-	0		-1	-		-1	0	2	gathered	[0, 1]	['The', 'gathered']	43	170	0	0	0	0	240	376	376	376
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	1	196	388	388	388	388	136	136	136	368
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	2	25	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	3	165	224	376	376	376	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	4	106	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	5	139	184	184	184	184	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	6	126	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	7	74	80	80	80	80	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	8	75	200	200	200	200	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	10	180	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	11	9	140	140	140	140	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	12	149	192	384	476	692	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	13	170	116	116	116	116	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	14	83	144	144	144	144	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	15	191	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	16	139	176	176	176	176	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	18	122	0	0	0	0	212	212	212	212
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	19	168	196	196	196	196	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	20	104	0	0	0	0	200	200	200	200
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	21	116	180	180	180	180	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	22	100	144	284	284	284	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	23	74	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	24	135	132	132	132	132	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	25	76	108	108	108	108	240	240	240	240
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	27	158	236	236	236	236	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	28	136	292	292	292	292	160	160	160	160
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	29	8	0	0	0	0	132	132	132	820
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	30	81	344	344	344	344	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	31	173	136	136	136	136	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	32	85	248	248	248	248	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	33	10	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	34	19	264	264	264	264	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	35	158	140	140	140	140	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	36	127	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	37	92	276	276	276	276	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	38	172	196	196	196	196	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	39	180	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	40	197	0	0	0	0	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	41	153	224	224	224	224	0	0	0	0
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	42	31	0	0	0	0	252	252	252	252
144	3	1	2	Agent	-2	villagers	3	Agent		-1	-2	4	took	[3]	['took']	43	170	152	152	152	152	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	1	46	368	368	368	368	172	172	172	172
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	2	35	212	212	212	212	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	3	125	128	252	252	252	164	164	164	164
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	4	166	0	0	0	0	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	5	1	0	0	0	0	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	6	112	136	136	136	136	140	140	140	140
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	7	165	104	104	104	104	200	200	200	200
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	8	52	172	172	392	800	216	360	360	360
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	10	182	168	168	168	168	200	332	332	332
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	11	64	160	160	160	160	176	176	176	176
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	12	106	224	224	224	924	172	172	172	172
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	13	143	224	224	224	224	184	184	184	184
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	14	37	156	156	316	564	296	356	356	356
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	15	163	188	188	188	188	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	16	89	184	288	288	288	176	176	176	176
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	17	42	252	252	252	252	188	188	188	188
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	18	119	164	164	164	164	204	204	204	204
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	19	128	144	144	144	144	88	200	200	200
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	20	13	152	152	152	152	152	152	152	152
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	21	145	0	0	0	0	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	22	160	56	140	360	812	324	324	324	324
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	23	44	320	320	320	320	312	312	312	312
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	24	174	156	156	156	156	196	196	196	196
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	25	41	140	268	268	268	156	308	308	308
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	27	22	216	216	472	932	272	272	272	272
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	28	112	60	60	508	900	232	232	232	232
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	29	13	0	0	0	0	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	30	203	244	244	244	244	216	216	216	216
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	31	126	236	236	236	236	148	148	148	148
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	32	28	264	264	264	264	228	228	228	228
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	33	191	116	148	148	148	72	344	344	344
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	34	159	192	192	192	192	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	35	195	216	216	216	216	348	348	348	348
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	36	34	0	0	0	0	232	232	384	672
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	37	133	92	152	152	152	136	232	232	232
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	38	174	196	196	196	196	204	204	204	204
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	39	90	0	0	0	0	164	164	164	164
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	40	80	0	0	0	0	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	41	133	244	244	356	640	188	188	188	188
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	42	40	0	0	0	0	0	0	0	0
145	2	1	1	Theme	-2	We	1	Theme		-1	-2	3	arrive	[2]	['arrive']	43	73	0	0	0	0	196	196	196	196
145	6	1	1	Theme	-2	you	6	Theme		-1	-2	9	live	[8]	['live']	1	46	0	0	0	0	248	380	380	552
145	6	1	1	Theme	-2	you	6	Theme		-1	-2	9	live	[8]	['live']	2	35	120	120	120	120	0	0	0	0
145	6	1	1	Theme	-2	you	6	Theme		-1	-2	9	live	[8]	['live']	3	125	220	220	220	220	184	184	184	184
145	6	1	1	Theme	-2	you	6	Theme		-1	-2	9	live	[8]	['live']	4	166	156	156	156	156	164	164	164	164
145	6	1	1	Theme	-2	you	6	Theme		-1	-2	9	live	[8]	['live']	5	1	204	204	204	204	0	0	0	0
